"STATION","NAME","DATE","AWND","PRCP","SNWD","TAVG","TMAX","TMIN"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2003-11-16","0.67","0.00","4.0","-25","-20","-30"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2003-11-17","1.12","0.00","4.0","-22","-15","-30"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2003-11-18","3.58","0.00","4.0","-9","-3","-15"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2003-11-19","1.34","0.05","4.0","-3","4","-11"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2003-11-20","1.57","0.01","6.0","12","19","4"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2003-11-21","1.34","0.22","5.0","23","26","19"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2003-11-22","5.59","0.09","8.0","16","23","8"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2003-11-23","6.26","0.14","9.0","12","18","6"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2003-11-24","4.25","0.20","10.0","15","20","10"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2003-11-25","7.83","0.01","12.0","2","17","-13"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2003-11-26","0.67","0.01","11.0","-18","-9","-28"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2003-11-27","1.12","0.00","11.0","-15","1","-31"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2003-11-28","1.12","0.16","11.0","4","8","0"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2003-11-29","1.12","0.09","14.0","0","8","-9"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2003-11-30","0.89","0.01","14.0","-11","-5","-17"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2003-12-01","1.34","0.01","13.0","-20","-5","-35"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2003-12-02","0.00","0.00","13.0","-36","-30","-42"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2003-12-03","0.00","0.00","13.0","-16","3","-36"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2003-12-04","0.00","0.00","13.0","-6","-1","-12"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2003-12-05","0.22","0.00","12.0","-18","-11","-25"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2003-12-06","0.00","0.00","12.0","-23","-21","-26"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2003-12-07","0.00","0.00","12.0","-19","-14","-24"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2003-12-08","0.00","0.00","12.0","-9","0","-19"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2003-12-09","0.00","0.00","12.0","4","14","-7"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2003-12-10","0.00","0.00","12.0","5","13","-4"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2003-12-11","0.45","0.00","12.0","7","15","-1"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2003-12-12","1.34","0.00","12.0","5","10","-1"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2003-12-13","3.58","0.04","12.0","6","10","2"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2003-12-14","0.45","0.00","12.0","-4","8","-17"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2003-12-15","1.79","0.00","12.0","-8","2","-18"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2003-12-16","0.00","0.00","12.0","-7","3","-18"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2003-12-17","0.22","0.00","12.0","-11","-3","-19"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2003-12-18","0.00","0.00","12.0","-11","-5","-17"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2003-12-19","0.89","0.08","12.0","-5","5","-16"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2003-12-20","0.00","0.00","13.0","-5","5","-16"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2003-12-21","0.67","0.02","13.0","-9","-3","-15"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2003-12-22","0.22","0.04","13.0","-6","3","-16"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2003-12-23","0.00","0.06","13.0","-17","-10","-24"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2003-12-24","0.00","0.03","14.0","-20","-13","-28"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2003-12-25","0.00","0.15","14.0","-11","-9","-14"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2003-12-26","0.00","0.00","15.0","-19","-8","-30"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2003-12-27","0.00","0.00","15.0","-29","-26","-32"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2003-12-28","0.00","0.00","15.0","-15","-1","-29"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2003-12-29","1.12","0.02","15.0","12","25","-1"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2003-12-30","1.57","0.14","16.0","16","20","11"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2003-12-31","0.45","0.00","16.0","-6","12","-23"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-01-01","0.00","0.00","16.0","-21","-12","-29"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-01-02","0.00","0.01","16.0","-12","0","-24"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-01-03","0.00","0.02","16.0","5","9","0"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-01-04","0.00","0.02","17.0","-2","10","-14"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-01-05","0.00","0.00","18.0","-17","-3","-31"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-01-06","0.00","0.00","17.0","-28","-23","-32"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-01-07","12.75","0.00","17.0","-15","2","-32"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-01-08","16.11","0.00","17.0","-8","-4","-12"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-01-09","7.83","0.00","17.0","-6","0","-13"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-01-10","5.82","0.06","17.0","0","12","-13"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-01-11","0.89","0.00","17.0","-10","-2","-18"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-01-12","0.22","0.04","17.0","-9","-1","-17"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-01-13","0.22","0.00","17.0","-12","-2","-22"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-01-14","1.12","0.03","17.0","-8","-1","-15"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-01-15","2.91","0.02","17.0","-16","-1","-31"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-01-16","0.67","0.00","17.0","-35","-27","-43"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-01-17","0.00","0.00","17.0","-42","-38","-46"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-01-18","0.00","0.00","17.0","-43","-40","-46"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-01-19","1.34","0.00","17.0","-29","-12","-46"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-01-20","4.47","0.02","17.0","-2","8","-13"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-01-21","4.70","0.00","17.0","-1","11","-13"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-01-22","2.01","0.11","17.0","9","14","4"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-01-23","0.89","0.00","19.0","-11","5","-28"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-01-24","2.91","0.00","19.0","-13","3","-30"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-01-25","6.71","0.00","19.0","-16","-2","-30"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-01-26","2.01","0.00","19.0","-17","2","-37"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-01-27","1.79","0.00","19.0","-17","-1","-33"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-01-28","1.34","0.00","18.0","-28","-20","-36"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-01-29","1.34","0.00","18.0","-29","-19","-39"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-01-30","0.67","0.00","18.0","-30","-21","-39"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-01-31","0.22","0.00","18.0","-26","-14","-39"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-02-01","0.22","0.00","18.0","-10","-2","-19"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-02-02","0.89","0.00","17.0","-9","0","-19"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-02-03","0.45","0.00","17.0","-7","2","-17"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-02-04","0.22","0.00","17.0","-7","1","-16"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-02-05","1.79","0.06","17.0","-5","3","-14"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-02-06","4.03","0.08","18.0","-7","3","-17"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-02-07","0.45","0.00","20.0","-16","-5","-27"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-02-08","2.68","0.00","20.0","-1","7","-10"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-02-09","2.01","0.00","20.0","-4","6","-15"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-02-10","7.38","0.00","19.0","20","44","-4"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-02-11","2.91","0.00","18.0","26","46","6"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-02-12","3.80","0.00","18.0","13","24","1"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-02-13","6.26","0.00","18.0","11","23","-1"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-02-14","6.71","0.07","18.0","8","15","1"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-02-15","3.13","0.08","21.0","1","6","-4"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-02-16","2.46","0.00","21.0","-8","2","-19"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-02-17","4.03","0.00","20.0","-3","7","-13"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-02-18","4.70","0.00","20.0","-9","5","-23"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-02-19","1.12","0.00","20.0","-9","3","-21"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-02-20","1.34","0.00","20.0","-4","6","-14"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-02-21","1.79","0.00","20.0","8","27","-12"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-02-22","1.57","0.00","19.0","9","22","-4"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-02-23","2.01","0.00","19.0","5","16","-6"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-02-24","0.67","0.00","18.0","-2","5","-10"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-02-25","0.00","0.03","18.0","2","12","-9"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-02-26","0.22","0.00","20.0","9","21","-4"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-02-27","0.22","0.00","20.0","7","20","-6"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-02-28","0.22","0.01","20.0","11","22","-1"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-02-29","1.34","0.00","19.0","9","22","-4"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-03-01","6.26","0.00","19.0","11","26","-4"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-03-02","9.17","0.00","19.0","13","27","-2"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-03-03","3.13","0.00","19.0","21","27","14"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-03-04","4.70","0.04","19.0","9","17","0"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-03-05","2.01","0.00","19.0","-9","4","-22"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-03-06","6.49","0.00","19.0","-11","7","-28"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-03-07","6.93","0.00","19.0","-11","-3","-18"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-03-08","4.70","0.00","19.0","-8","2","-17"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-03-09","5.59","0.00","19.0","0","25","-25"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-03-10","2.01","0.00","19.0","22","36","8"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-03-11","0.89","0.00","19.0","16","33","-1"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-03-12","0.89","0.00","19.0","16","35","-3"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-03-13","1.79","0.00","19.0","19","35","3"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-03-14","2.46","0.00","19.0","16","37","-5"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-03-15","2.01","0.00","19.0","12","27","-4"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-03-16","1.57","0.03","19.0","18","29","7"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-03-17","4.47","0.03","19.0","19","25","12"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-03-18","9.40","0.01","20.0","9","18","-1"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-03-19","7.16","0.00","20.0","-5","6","-15"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-03-20","1.79","0.00","20.0","-5","12","-22"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-03-21","1.79","0.00","20.0","13","28","-2"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-03-22","2.68","0.00","20.0","19","37","0"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-03-23","6.04","0.00","20.0","21","40","2"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-03-24","15.21","0.01","20.0","9","23","-5"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-03-25","6.04","0.00","20.0","-7","4","-18"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-03-26","4.03","0.00","20.0","-7","13","-27"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-03-27","5.82","0.00","20.0","6","12","-1"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-03-28","4.92","0.01","19.0","-1","8","-11"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-03-29","3.58","0.05","19.0","3","8","-2"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-03-30","6.49","0.10","20.0","-8","-1","-16"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-03-31","1.79","0.01","21.0","-12","2","-26"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-04-01","1.79","0.02","21.0","-2","14","-19"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-04-02","6.26","0.00","21.0","0","28","-19"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-04-03","3.58","0.00","21.0","21","33","9"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-04-04","2.24","0.00","20.0","23","39","6"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-04-05","3.80","0.00","20.0","37","49","10"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-04-06","6.93","0.00","19.0","36","52","19"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-04-07","3.58","0.00","18.0","38","52","24"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-04-08","4.47","0.00","13.0","37","50","24"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-04-09","4.70","0.00","10.0","38","50","26"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-04-10","5.14","0.00","10.0","34","47","21"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-04-11","3.58","0.00","9.0","35","49","20"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-04-12","13.42","0.00","6.0","38","47","28"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-04-13","10.29","0.00","5.0","37","45","28"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-04-14","2.68","0.00","5.0","33","43","23"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-04-15","4.03","0.00","5.0","35","45","25"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-04-16","5.82","0.00","3.0","38","45","31"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-04-17","4.25","0.00","2.0","38","46","30"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-04-18","6.04","0.00","0.0","40","47","32"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-04-19","2.01","0.00","0.0","38","48","27"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-04-20","3.13","0.00","0.0","39","47","31"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-04-21","4.03","0.00","0.0","40","50","29"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-04-22","7.83","0.00","0.0","40","51","29"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-04-23","4.25","0.00","0.0","42","50","34"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-04-24","5.14","0.00","0.0","42","55","28"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-04-25","3.36","0.00","0.0","44","56","31"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-04-26","4.03","0.00","0.0","43","56","29"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-04-27","5.59","0.00","0.0","43","50","36"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-04-28","5.14","0.01","0.0","39","47","30"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-04-29","3.80","0.00","0.0","47","58","35"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-04-30","5.82","0.00","0.0","50","64","35"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-05-01","12.30","0.00","0.0","50","57","42"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-05-02","12.75","0.00","0.0","45","54","36"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-05-03","5.59","0.00","0.0","52","69","35"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-05-04","4.03","0.00","0.0","50","67","33"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-05-05","7.38","0.00","0.0","48","63","32"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-05-06","2.68","0.60","0.0","47","51","43"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-05-07","7.61","0.26","0.0","43","50","35"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-05-08","7.61","0.06","0.0","43","55","31"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-05-09","4.25","0.09","0.0","41","47","34"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-05-10","2.68","0.01","0.0","44","51","37"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-05-11","3.36","0.03","0.0","47","55","38"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-05-12","2.68","0.00","0.0","49","58","39"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-05-13","4.70","0.00","0.0","52","67","37"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-05-14","4.25","0.00","0.0","57","72","41"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-05-15","2.91","0.00","0.0","61","72","49"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-05-16","8.50","0.00","0.0","59","67","50"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-05-17","6.93","0.00","0.0","55","64","45"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-05-18","5.82","0.09","0.0","51","57","45"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-05-19","4.70","0.00","0.0","49","58","40"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-05-20","4.92","0.00","0.0","52","61","42"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-05-21","3.58","0.00","0.0","50","64","35"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-05-22","2.91","0.06","0.0","54","60","48"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-05-23","3.36","0.08","0.0","56","68","44"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-05-24","3.58","0.26","0.0","59","67","50"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-05-25","2.68","0.03","0.0","58","65","51"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-05-26","4.47","0.00","0.0","57","65","48"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-05-27","2.68","0.06","0.0","58","65","50"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-05-28","4.70","0.00","0.0","59","70","48"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-05-29","3.80","0.30","0.0","58","69","47"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-05-30","4.47","0.01","0.0","62","73","50"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-05-31","5.14","0.02","0.0","61","72","49"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-06-01","4.92","0.00","0.0","59","68","50"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-06-02","5.59","0.05","0.0","58","69","47"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-06-03","5.14","0.00","0.0","58","65","50"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-06-04","4.03","0.00","0.0","61","74","47"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-06-05","5.59","0.00","0.0","70","81","59"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-06-06","8.28","0.00","0.0","74","83","65"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-06-07","8.50","0.02","0.0","70","79","60"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-06-08","6.04","0.02","0.0","58","60","56"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-06-09","4.92","0.16","0.0","63","71","54"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2004-06-10","3.36","0.00","0.0","64","77","50"
